Event Index,UTC Timestamp,UTC Date,Post Processed,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,sound,hc_ans,sound_nc_1,sound_nc_3,sound_nc_2,sound_c_1,sound_c_2,sound_c_3,progress,answer
167,1511281233939,21/11/2017 16:20:33,,1511281384048,-5,21/11/2017 11:23:04,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,78,2,Screen 2,Zone4,response_keyboard_single,3462.4949999999953,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_25_5_tChange_3054.wav,,,,,,,,,1
168,1511281235294,21/11/2017 16:20:35,,1511281385391,-5,21/11/2017 11:23:05,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,79,1,Screen 1,fixation,fixation,1049.6845836440334,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_5_tChange_3396.wav,,,,,,,,,1
169,1511281239070,21/11/2017 16:20:39,,1511281389183,-5,21/11/2017 11:23:09,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,79,2,Screen 2,Zone4,response_keyboard_single,3771.335000000079,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_5_tChange_3396.wav,,,,,,,,,1
170,1511281240453,21/11/2017 16:20:40,,1511281390539,-5,21/11/2017 11:23:10,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,80,1,Screen 1,fixation,fixation,1066.3111551476177,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_2_tChange_4936.wav,,,,,,,,,1
171,1511281245947,21/11/2017 16:20:45,,1511281396055,-5,21/11/2017 11:23:16,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,80,2,Screen 2,Zone4,response_keyboard_single,5495.334999999963,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_2_tChange_4936.wav,,,,,,,,,1
172,1511281247319,21/11/2017 16:20:47,,1511281397420,-5,21/11/2017 11:23:17,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,81,1,Screen 1,fixation,fixation,1066.2211551173823,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_2_tChange_4440.wav,,,,,,,,,0
173,1511281253797,21/11/2017 16:20:53,,1511281403910,-5,21/11/2017 11:23:23,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,81,2,Screen 2,Zone2,gonogo_audio,6481.154967083363,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_2_tChange_4440.wav,,,,,,,,,0
174,1511281255210,21/11/2017 16:20:55,,1511281405267,-5,21/11/2017 11:23:25,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,82,1,Screen 1,fixation,fixation,1066.336234911345,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_2_tChange_3834.wav,,,,,,,,,1
175,1511281259355,21/11/2017 16:20:59,,1511281409463,-5,21/11/2017 11:23:29,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,82,2,Screen 2,Zone4,response_keyboard_single,4173.135000000009,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_2_tChange_3834.wav,,,,,,,,,1
176,1511281260725,21/11/2017 16:21:00,,1511281410815,-5,21/11/2017 11:23:30,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,83,1,Screen 1,fixation,fixation,1066.2923538519535,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_5_tChange_3293.wav,,,,,,,,,0
177,1511281266050,21/11/2017 16:21:06,,1511281416168,-5,21/11/2017 11:23:36,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,83,2,Screen 2,Zone2,gonogo_audio,5348.167003631359,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_5_tChange_3293.wav,,,,,,,,,0
178,1511281267441,21/11/2017 16:21:07,,1511281417529,-5,21/11/2017 11:23:37,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,84,1,Screen 1,fixation,fixation,1066.323045902187,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_1_tChange_4340.wav,,,,,,,,,1
179,1511281272302,21/11/2017 16:21:12,,1511281422422,-5,21/11/2017 11:23:42,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,84,2,Screen 2,Zone4,response_keyboard_single,4873.229999999981,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_50_1_tChange_4340.wav,,,,,,,,,1
180,1511281273681,21/11/2017 16:21:13,,1511281423777,-5,21/11/2017 11:23:43,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,85,1,Screen 1,fixation,fixation,1066.1983908407856,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_3_tChange_3626.wav,,,,,,,,,1
181,1511281277793,21/11/2017 16:21:17,,1511281427902,-5,21/11/2017 11:23:47,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,85,2,Screen 2,Zone4,response_keyboard_single,4103.5800000000745,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_3_tChange_3626.wav,,,,,,,,,1
182,1511281279162,21/11/2017 16:21:19,,1511281429258,-5,21/11/2017 11:23:49,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,86,1,Screen 1,fixation,fixation,1066.4584996273043,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_1_tChange_4601.wav,,,,,,,,,1
183,1511281284139,21/11/2017 16:21:24,,1511281434253,-5,21/11/2017 11:23:54,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,86,2,Screen 2,Zone4,response_keyboard_single,4976.685000000056,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_100_1_tChange_4601.wav,,,,,,,,,1
184,1511281285503,21/11/2017 16:21:25,,1511281435606,-5,21/11/2017 11:23:55,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,87,1,Screen 1,fixation,fixation,1066.1724752559094,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_1_tChange_3184.wav,,,,,,,,,1
185,1511281289272,21/11/2017 16:21:29,,1511281439389,-5,21/11/2017 11:23:59,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,87,2,Screen 2,Zone4,response_keyboard_single,3761.969999999972,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_1_tChange_3184.wav,,,,,,,,,1
186,1511281290653,21/11/2017 16:21:30,,1511281440754,-5,21/11/2017 11:24:00,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,88,1,Screen 1,fixation,fixation,1066.3224425051594,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_4_tChange_3604.wav,,,,,,,,,0
187,1511281296299,21/11/2017 16:21:36,,1511281446417,-5,21/11/2017 11:24:06,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,88,2,Screen 2,Zone2,gonogo_audio,5647.442846923019,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_4_tChange_3604.wav,,,,,,,,,0
188,1511281297684,21/11/2017 16:21:37,,1511281447769,-5,21/11/2017 11:24:07,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,89,1,Screen 1,fixation,fixation,1066.1895554059884,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_5_tChange_4077.wav,,,,,,,,,1
189,1511281302462,21/11/2017 16:21:42,,1511281452573,-5,21/11/2017 11:24:12,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,89,2,Screen 2,Zone4,response_keyboard_single,4785.390000000014,1,1,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_10_5_tChange_4077.wav,,,,,,,,,1
190,1511281303819,21/11/2017 16:21:43,,1511281453916,-5,21/11/2017 11:24:13,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,90,1,Screen 1,fixation,fixation,1049.6905536220875,,,0,1,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_1_tChange_3834.wav,,,,,,,,,0
191,1511281309686,21/11/2017 16:21:49,,1511281459797,-5,21/11/2017 11:24:19,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,90,2,Screen 2,Zone2,gonogo_audio,5864.475121268071,0,,1,0,0,,,,rt_test_v2,,,trials,tone_tone_F0_500_Hz_Delta_0_1_tChange_3834.wav,,,,,,,,,0
192,1511281319102,21/11/2017 16:21:59,,1511281469169,-5,21/11/2017 11:24:29,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,1,1,Screen 1,Zone2,continue_button,9063.840000000084,,,0,1,0,,,,rt_test_v2,,,rt_speech_train,,,LS_4898_20016_0022_SWT_LS_4898_28461_0044_tChange_5997_ms.wav,LS_5322_7680_0013_SWT_LS_5322_7679_0005_tChange_5503_ms.wav,LS_8425_287387_0001_SWT_LS_8425_246962_0030_tChange_6073_ms.wav,LS_8425_246962_0030_SWT_LS_5322_7680_0024_tChange_5481_ms.wav,LS_4898_28461_0014_SWT_LS_5322_7679_0005_tChange_6171_ms.wav,LS_5322_7679_0005_SWT_LS_8425_287387_0030_tChange_5313_ms.wav,,
193,1511281360124,21/11/2017 16:22:40,,1511281510218,-5,21/11/2017 11:25:10,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,1,2,Screen 2,Zone5,continue_button,41021.25,,,0,1,0,,,,rt_test_v2,,,rt_speech_train,,,LS_4898_20016_0022_SWT_LS_4898_28461_0044_tChange_5997_ms.wav,LS_5322_7680_0013_SWT_LS_5322_7679_0005_tChange_5503_ms.wav,LS_8425_287387_0001_SWT_LS_8425_246962_0030_tChange_6073_ms.wav,LS_8425_246962_0030_SWT_LS_5322_7680_0024_tChange_5481_ms.wav,LS_4898_28461_0014_SWT_LS_5322_7679_0005_tChange_6171_ms.wav,LS_5322_7679_0005_SWT_LS_8425_287387_0030_tChange_5313_ms.wav,,
194,1511281397836,21/11/2017 16:23:17,,1511281547943,-5,21/11/2017 11:25:47,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,1,3,Screen 3,Zone5,continue_button,37693.590000000084,,,0,1,0,,,,rt_test_v2,,,rt_speech_train,,,LS_4898_20016_0022_SWT_LS_4898_28461_0044_tChange_5997_ms.wav,LS_5322_7680_0013_SWT_LS_5322_7679_0005_tChange_5503_ms.wav,LS_8425_287387_0001_SWT_LS_8425_246962_0030_tChange_6073_ms.wav,LS_8425_246962_0030_SWT_LS_5322_7680_0024_tChange_5481_ms.wav,LS_4898_28461_0014_SWT_LS_5322_7679_0005_tChange_6171_ms.wav,LS_5322_7679_0005_SWT_LS_8425_287387_0030_tChange_5313_ms.wav,,
195,1511281408085,21/11/2017 16:23:28,,1511281558181,-5,21/11/2017 11:25:58,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,1,4,Screen 4,Zone2,continue_button,10217.770000000019,,,0,1,0,,,,rt_test_v2,,,rt_speech_train,,,LS_4898_20016_0022_SWT_LS_4898_28461_0044_tChange_5997_ms.wav,LS_5322_7680_0013_SWT_LS_5322_7679_0005_tChange_5503_ms.wav,LS_8425_287387_0001_SWT_LS_8425_246962_0030_tChange_6073_ms.wav,LS_8425_246962_0030_SWT_LS_5322_7680_0024_tChange_5481_ms.wav,LS_4898_28461_0014_SWT_LS_5322_7679_0005_tChange_6171_ms.wav,LS_5322_7679_0005_SWT_LS_8425_287387_0030_tChange_5313_ms.wav,,
196,1511281409150,21/11/2017 16:23:29,,1511281559246,-5,21/11/2017 11:25:59,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,91,1,Screen 1,fixation,fixation,1082.742104071658,,,0,1,0,,,,rt_test_v2,,,trials,LS_4898_20016_0022_SWT_LS_4898_28461_0044_tChange_5997_ms.wav,,,,,,,,,0
197,1511281418959,21/11/2017 16:23:38,,1511281569132,-5,21/11/2017 11:26:09,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,91,2,Screen 2,Zone2,gonogo_audio,9845.20489116828,0,,1,0,0,,,,rt_test_v2,,,trials,LS_4898_20016_0022_SWT_LS_4898_28461_0044_tChange_5997_ms.wav,,,,,,,,,0
198,1511281420339,21/11/2017 16:23:40,,1511281570473,-5,21/11/2017 11:26:10,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,92,1,Screen 1,fixation,fixation,1049.7002131056506,,,0,1,0,,,,rt_test_v2,,,trials,LS_4898_28461_0014_SWT_LS_5322_7679_0005_tChange_6171_ms.wav,,,,,,,,,1
199,1511281427167,21/11/2017 16:23:47,,1511281577328,-5,21/11/2017 11:26:17,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,92,2,Screen 2,Zone4,response_keyboard_single,6823.089999999967,1,1,1,0,0,,,,rt_test_v2,,,trials,LS_4898_28461_0014_SWT_LS_5322_7679_0005_tChange_6171_ms.wav,,,,,,,,,1
200,1511281428553,21/11/2017 16:23:48,,1511281578687,-5,21/11/2017 11:26:18,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,93,1,Screen 1,fixation,fixation,1066.3068405117374,,,0,1,0,,,,rt_test_v2,,,trials,LS_5322_7678_0001_SWT_LS_4898_20016_0022_tChange_5669_ms.wav,,,,,,,,,1
201,1511281434750,21/11/2017 16:23:54,,1511281584910,-5,21/11/2017 11:26:24,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,93,2,Screen 2,Zone4,response_keyboard_single,6197.545000000042,1,1,1,0,0,,,,rt_test_v2,,,trials,LS_5322_7678_0001_SWT_LS_4898_20016_0022_tChange_5669_ms.wav,,,,,,,,,1
202,1511281436126,21/11/2017 16:23:56,,1511281586268,-5,21/11/2017 11:26:26,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,94,1,Screen 1,fixation,fixation,1066.5876437935513,,,0,1,0,,,,rt_test_v2,,,trials,LS_5322_7680_0013_SWT_LS_5322_7679_0005_tChange_5503_ms.wav,,,,,,,,,0
203,1511281443684,21/11/2017 16:24:03,,1511281593839,-5,21/11/2017 11:26:33,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,94,2,Screen 2,Zone4,response_keyboard_single,7546.210000000079,1,1,0,1,0,,,,rt_test_v2,,,trials,LS_5322_7680_0013_SWT_LS_5322_7679_0005_tChange_5503_ms.wav,,,,,,,,,0
204,1511281447631,21/11/2017 16:24:07,,1511281597762,-5,21/11/2017 11:26:37,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,1,1,Screen 1,Zone2,continue_button,3606.8649999999907,,,0,1,0,,,,rt_test_v2,,,rt_speech_test,,,,,,,,,,
205,1511281448685,21/11/2017 16:24:08,,1511281598813,-5,21/11/2017 11:26:38,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,95,1,Screen 1,fixation,fixation,1066.0405492453137,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0088_SWT_LS_374_180299_0037_tChange_6702_ms.wav,,,,,,,,1,1
206,1511281456111,21/11/2017 16:24:16,,1511281606286,-5,21/11/2017 11:26:46,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,95,2,Screen 2,Zone4,response_keyboard_single,7448.219999999972,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0088_SWT_LS_374_180299_0037_tChange_6702_ms.wav,,,,,,,,1,1
207,1511281457500,21/11/2017 16:24:17,,1511281607643,-5,21/11/2017 11:26:47,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,96,1,Screen 1,fixation,fixation,1066.2018735794118,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0005_SWT_LS_7505_83618_0005_tChange_6027_ms.wav,,,,,,,,1,1
208,1511281463842,21/11/2017 16:24:23,,1511281614013,-5,21/11/2017 11:26:54,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,96,2,Screen 2,Zone4,response_keyboard_single,6345.729999999981,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0005_SWT_LS_7505_83618_0005_tChange_6027_ms.wav,,,,,,,,1,1
209,1511281465218,21/11/2017 16:24:25,,1511281615374,-5,21/11/2017 11:26:55,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,97,1,Screen 1,fixation,fixation,1066.2965015650261,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0024_SWT_LS_7447_91186_0038_tChange_7389_ms.wav,,,,,,,,1,1
210,1511281473589,21/11/2017 16:24:33,,1511281623765,-5,21/11/2017 11:27:03,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,97,2,Screen 2,Zone4,response_keyboard_single,8368.714999999967,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0024_SWT_LS_7447_91186_0038_tChange_7389_ms.wav,,,,,,,,1,1
211,1511281474970,21/11/2017 16:24:34,,1511281625120,-5,21/11/2017 11:27:05,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,98,1,Screen 1,fixation,fixation,1066.1931220587576,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0040_SWT_LS_5456_62043_0017_tChange_5945_ms.wav,,,,,,,,1,1
212,1511281481723,21/11/2017 16:24:41,,1511281631876,-5,21/11/2017 11:27:11,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,98,2,Screen 2,Zone4,response_keyboard_single,6735.545000000042,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0040_SWT_LS_5456_62043_0017_tChange_5945_ms.wav,,,,,,,,1,1
213,1511281483092,21/11/2017 16:24:43,,1511281633234,-5,21/11/2017 11:27:13,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,99,1,Screen 1,fixation,fixation,1066.3157586533343,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0016_SWT_LS_5456_62043_0017_tChange_5837_ms.wav,,,,,,,,1,1
214,1511281489647,21/11/2017 16:24:49,,1511281639812,-5,21/11/2017 11:27:19,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,99,2,Screen 2,Zone4,response_keyboard_single,6556.609999999986,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0016_SWT_LS_5456_62043_0017_tChange_5837_ms.wav,,,,,,,,1,1
215,1511281491017,21/11/2017 16:24:51,,1511281641165,-5,21/11/2017 11:27:21,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,100,1,Screen 1,fixation,fixation,1066.1918385950848,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_24741_0008_SWT_LS_7505_83618_0015_tChange_5678_ms.wav,,,,,,,,1,1
216,1511281497084,21/11/2017 16:24:57,,1511281647259,-5,21/11/2017 11:27:27,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,100,2,Screen 2,Zone4,response_keyboard_single,6072.339999999967,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_24741_0008_SWT_LS_7505_83618_0015_tChange_5678_ms.wav,,,,,,,,1,1
217,1511281498460,21/11/2017 16:24:58,,1511281648612,-5,21/11/2017 11:27:28,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,101,1,Screen 1,fixation,fixation,1066.2113827421563,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_24741_0012_SWT_LS_374_180299_0004_tChange_6156_ms.wav,,,,,,,,1,1
218,1511281505318,21/11/2017 16:25:05,,1511281655244,-5,21/11/2017 11:27:35,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,101,2,Screen 2,Zone4,response_keyboard_single,6610.020000000019,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_24741_0012_SWT_LS_374_180299_0004_tChange_6156_ms.wav,,,,,,,,1,1
219,1511281506450,21/11/2017 16:25:06,,1511281656593,-5,21/11/2017 11:27:36,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,102,1,Screen 1,fixation,fixation,1066.5764937773347,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0014_SWT_LS_2843_152918_0023_tChange_5310_ms.wav,,,,,,,,1,1
220,1511281512194,21/11/2017 16:25:12,,1511281662363,-5,21/11/2017 11:27:42,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,102,2,Screen 2,Zone4,response_keyboard_single,5747.660000000033,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0014_SWT_LS_2843_152918_0023_tChange_5310_ms.wav,,,,,,,,1,1
221,1511281513553,21/11/2017 16:25:13,,1511281663724,-5,21/11/2017 11:27:43,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,103,1,Screen 1,fixation,fixation,1066.2574199119117,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_24741_0013_SWT_LS_374_180298_0059_tChange_6023_ms.wav,,,,,,,,1,1
222,1511281519801,21/11/2017 16:25:19,,1511281669978,-5,21/11/2017 11:27:49,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,103,2,Screen 2,Zone4,response_keyboard_single,6233.959999999963,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_24741_0013_SWT_LS_374_180298_0059_tChange_6023_ms.wav,,,,,,,,1,1
223,1511281521196,21/11/2017 16:25:21,,1511281671337,-5,21/11/2017 11:27:51,2349,3,task-o4po,,889528,cmu_15,187132,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 47.0,1280x1024,1280x913,,RT_test,5,104,1,Screen 1,fixation,fixation,1066.3074647363974,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258964_0031_SWT_LS_5456_62014_0011_tChange_7261_ms.wav,,,,,,,,1,1
